1	DGalpa1-OH
364	DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-3[DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
369	DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
370	DGalpa1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGalpa1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
371	DGalpa1-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2DManpa1-3[DGalpa1-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
372	DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-3[DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
373	DGalpa1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-3[DGalpa1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
374	LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-3[LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
381	DGalpb1-3DGlcpNAcb1-3[DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
386	DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-4]DManpa1-3[DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
388	LFucpa1-2DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpb1-OH
389	LFucpa1-2DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-OH
392	DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-OH
400	DGalpNAca1-3DGalpNAcb1-3DGalpa1-4DGalpb1-4DGlcpNAcb1-OH
401	DGalpa1-4DGalpb1-3DGlcpNAcb1-2DManpa1-3[DGalpa1-4DGalpb1-3DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
404	DGalpb1-3DGlcpNAcb1-6DGalpb1-4DGlcpNAcb1-OH
405	DGalpb1-3DGlcpNAca1-6DGalpb1-4DGlcpNAcb1-OH
406	DGalpNAcb1-3DGalpa1-6DGalpb1-4DGlcpb1-OH
408	DGalpa1-3[LFucpa1-2]DGalpb1-4[LFucpa1-3]DGlcpb1-OH
414	DGalpNAca1-3DGalpNAcb1-3DGalpa1-4DGalpb1-4DGlcpb1-OH
418	DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2DManpa1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
419	LFucpa1-2DGalpb1-4DGlcpNAcb1-2DManpa1-3[LFucpa1-2DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
420	DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2[DGlcpNAcb1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
425	LFucpa1-2DGalpb1-3DGlcpNAcb1-2DManpa1-3[LFucpa1-2DGalpb1-3DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
426	DGalpa1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGalpa1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
427	DGalpb1-3DGlcpNAcb1-2DManpa1-3[DGalpb1-3DGlcpNAcb1-2[DGalpb1-3DGlcpNAcb1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
439	DGalpb1-4DGalpb1-OH
440	DGalpb1-6DGalpb1-OH
441	DNeup5Aca2-3DGalpb1-4DGlcpNAcb1-3DGalpb1-OH
442	DGalpNAcb1-6DGalpNAcb1-OH
443	DGalp[6S]b1-3DGlcpNAcb1-OH
445	LFucpa1-2DGalpb1-4DGlcpNAcb1-2[LFucpa1-2DGalpb1-4DGlcpNAcb1-4]DManpa1-3[LFucpa1-2DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
446	LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2[LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-4]DManpa1-3[LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
455	DGalpNAcb1-4DGalpb1-4DGlcpb1-OH
456	DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-6[DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
457	DGalpa1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-6[DGalpa1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
459	DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-6[DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-OH
460	DGalpb1-4DGlcpNAcb1-6[DGalpb1-4DGlcpNAcb1-2]DManpa1-6[DGalpb1-4DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
463	DGalpa1-3[LFucpa1-2]DGalpb1-3DGalpNAcb1-OH
464	DGlcpa1-6DGlcpa1-6DGlcpa1-6DGlcpb1-OH
4465	DGlcpa1-4DGlcpa1-4DGlcpa1-4DGlcpb1-OH
20a	DGlcpNAcb1-3[DGlcpNAcb1-4][DGlcpNAcb1-6]DGlcpNAca1-OH
23a	DGalp[3S]b1-4[LFucpa1-3]DGlcpa1-OH
31a	DGalp[3S]b1-4[LFucpa1-3]DGlcpNAca1-OH
84a	DGalp[3S]b1-4[LFucpa1-3]DGlcpa1-OH
105a	DGalpa1-3[LFucpa1-2]DGalpb1-4DGlcpNAca1-OH
129a	DGalpb1-3[LFucpa1-4]DGlcpNAca1-OH
132a	DGalpb1-3[DGlcpNAcb1-6]DGalpNAca1-OH
166a	DGalpb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpNAca1-OH
216a	DNeup5Aca2-3DGalpb1-4DGlcpNAcb1-3DGalpb1-4[LFucpa1-3]DGlcpNAca1-OH
217a	DGalp[3S]b1-4[LFucpa1-3]DGlcpNAca1-OH
218a	LFucpa1-2DGalp[6S]b1-4DGlcpNAca1-OH
219a	LFucpa1-2DGalpb1-4DGlcpNAca1-OH
220a	LFucpa1-2DGalp[6S]b1-4DGlcpa1-OH
236a	DNeup5Aca2-3DGalpb1-3DGlcpNAca1-OH
246a	LFucpa1-2DGalp[6S]b1-4DGlcpa1-OH
260a	LFucpa1-2DGalpb1-4DGlcpa1-OH
288a	DGalpb1-4[LFucpa1-3]DGlcpNAca1-OH
289a	DGalpb1-4[LFucpa1-3]DGlcpa1-OH
300a	DGalpb1-4DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpNAca1-OH
301a	DGalpb1-4DGlcpNAcb1-3[DGlcpNAcb1-6]DGalpb1-4DGlcpNAca1-OH
307a	DGlcpNAcb1-3DManpa1-OH
321a	DNeup5Gcb2-6DGalpb1-4DGlcpNAca1-OH
335a	DNeup5Aca2-3DGalpb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpNAca1-OH
342a	DGlcpNAca1-4DGalpb1-3DGalpNAca1-OH
343a	DManpa1-3[DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
344a	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
345a	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
346a	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
347a	DGalpb1-4DGlcpNAcb1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
348a	DGalpb1-4DGlcpNAcb1-2DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
365a	DNeup5Aca2-6DGlcpNAcb1-4DGlcpNAca1-OH
366a	DNeup5Aca2-6DGlcpNAcb1-4DGlcpNAcb1-4DGlcpNAca1-OH
367a	LFucpa1-2DGalpb1-3DGlcpNAcb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
368a	DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-4]DManpa1-3[DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
375a	DNeup5Aca2-3DGalpb1-4DGlcpNAcb1-3DGalpNAca1-OH
376a	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-3DGalpNAca1-OH
378a	DGalpNAcb1-4DGlcpNAcb1-2DManpa1-6DGalpNAcb1-4DGlcpNAcb1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
379a	DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpa1-OH
380a	DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAca1-OH
382a	DGalpb1-3DGlcpNAcb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
383a	LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
384a	LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
385a	DGalpb1-3DGlcpNAcb1-3[DGalpb1-3DGlcpNAcb1-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
387a	DGlcpNAcb1-2[DGlcpNAcb1-4]DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
393a	DGalpa1-3DGalpb1-3DGlcpNAcb1-2DManpa1-3[DGalpa1-3DGalpb1-3DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
394a	DGalpa1-3DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-3[DGalpa1-3DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
395a	DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
396a	DGlcpNAcb1-2DManpa1-3[DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
409a	DNeup5Aca2-6DGalpb1-3DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
416a	DGalpa1-3[LFucpa1-2]DGalpb1-4[LFucpa1-3]DGlcpNAcb1-3DGalpNAca1-OH
417a	DGalpNAca1-3[LFucpa1-2]DGalpb1-4[LFucpa1-3]DGlcpNAcb1-3DGalpNAca1-OH
421a	LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpNAca1-OH
422a	DGalpa1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-3DGalpNAca1-OH
423a	DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-3DGalpNAca1-OH
424a	DGalpa1-3DGalpb1-3DGlcpNAcb1-3DGalpNAca1-OH
428a	LFucpa1-2DGalpb1-3DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
429a	DGalpb1-4DGlcpNAcb1-3DGalpb1-4[LFucpa1-3DGlcpNAcb1-6]DGalpb1-4DGlcpa1-OH
430a	DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
431a	DGlcpNAcb1-4[DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
432a	DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-6[DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
433a	DGlcpNAcb1-4[DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-6[DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
434a	DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-2]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
435a	DGalpb1-4DGlcpNAcb1-4[DGalpb1-4DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
436a	DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-6[DGalpb1-4DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
437a	DGalpb1-4DGlcpNAcb1-4[DGalpb1-4DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-6[DGalpb1-4DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-OH
438a	DGalpa1-3DGalpb1-4DGlcpa1-OH
444a	DGalp[6S]b1-3DGlcpNAca1-OH
447a	DGalpb1-4DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpNAca1-OH
448a	DGalpb1-4DGlcpNAcb1-6DGalpNAca1-OH
449a	DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6DGalpNAca1-OH
451a	LFucpa1-2DGalpb1-4DGlcpNAcb1-3[LFucpa1-2DGalpb1-4DGlcpNAcb1-6]DGalpNAca1-OH
452a	DGalpa1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-3[DGalpa1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-6]DGalpNAca1-OH
453a	DGalpNAca1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-3[DGalpNAca1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-6]DGalpNAca1-OH
458a	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-6[LFucpa1-2DGalpb1-3DGlcpNAcb1-3]DGalpb1-4DGlcpa1-OH
20b	DGlcpNAcb1-3[DGlcpNAcb1-4][DGlcpNAcb1-6]DGlcpNAcb1-OH
23b	DGalp[3S]b1-4[LFucpa1-3]DGlcpb1-OH
31b	DGalp[3S]b1-4[LFucpa1-3]DGlcpNAcb1-OH
84b	DGalp[3S]b1-4[LFucpa1-3]DGlcpb1-OH
105b	DGalpa1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-OH
129b	DGalpb1-3[LFucpa1-4]DGlcpNAcb1-OH
132b	DGalpb1-3[DGlcpNAcb1-6]DGalpNAcb1-OH
166b	DGalpb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpNAcb1-OH
216b	DNeup5Aca2-3DGalpb1-4DGlcpNAcb1-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-OH
217b	DGalp[3S]b1-4[LFucpa1-3]DGlcpNAcb1-OH
218b	LFucpa1-2DGalp[6S]b1-4DGlcpNAcb1-OH
219b	LFucpa1-2DGalpb1-4DGlcpNAcb1-OH
220b	LFucpa1-2DGalp[6S]b1-4DGlcpb1-OH
236b	DNeup5Aca2-3DGalpb1-3DGlcpNAcb1-OH
246b	LFucpa1-2DGalp[6S]b1-4DGlcpb1-OH
260b	LFucpa1-2DGalpb1-4DGlcpb1-OH
288b	DGalpb1-4[LFucpa1-3]DGlcpNAcb1-OH
289b	DGalpb1-4[LFucpa1-3]DGlcpb1-OH
300b	DGalpb1-4DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpNAcb1-OH
301b	DGalpb1-4DGlcpNAcb1-3[DGlcpNAcb1-6]DGalpb1-4DGlcpNAcb1-OH
307b	DGlcpNAcb1-3DManpb1-OH
321b	DNeup5Gcb2-6DGalpb1-4DGlcpNAcb1-OH
335b	DNeup5Aca2-3DGalpb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpNAcb1-OH
342b	DGlcpNAca1-4DGalpb1-3DGalpNAcb1-OH
343b	DManpa1-3[DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
344b	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
345b	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
346b	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
347b	DGalpb1-4DGlcpNAcb1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
348b	DGalpb1-4DGlcpNAcb1-2DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
365b	DNeup5Aca2-6DGlcpNAcb1-4DGlcpNAcb1-OH
366b	DNeup5Aca2-6DGlcpNAcb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
367b	LFucpa1-2DGalpb1-3DGlcpNAcb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
368b	DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-4]DManpa1-3[DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
375b	DNeup5Aca2-3DGalpb1-4DGlcpNAcb1-3DGalpNAcb1-OH
376b	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-3DGalpNAcb1-OH
378b	DGalpNAcb1-4DGlcpNAcb1-2DManpa1-6DGalpNAcb1-4DGlcpNAcb1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
379b	DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpb1-OH
380b	DGalpb1-3DGalpNAca1-3[LFucpa1-2]DGalpb1-4DGlcpNAcb1-OH
382b	DGalpb1-3DGlcpNAcb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
383b	LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
384b	LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3[DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
385b	DGalpb1-3DGlcpNAcb1-3[DGalpb1-3DGlcpNAcb1-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
387b	DGlcpNAcb1-2[DGlcpNAcb1-4]DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
393b	DGalpa1-3DGalpb1-3DGlcpNAcb1-2DManpa1-3[DGalpa1-3DGalpb1-3DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
394b	DGalpa1-3DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-3[DGalpa1-3DGalpb1-3[LFucpa1-4]DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
395b	DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
396b	DGlcpNAcb1-2DManpa1-3[DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
409b	DNeup5Aca2-6DGalpb1-3DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
416b	DGalpa1-3[LFucpa1-2]DGalpb1-4[LFucpa1-3]DGlcpNAcb1-3DGalpNAcb1-OH
417b	DGalpNAca1-3[LFucpa1-2]DGalpb1-4[LFucpa1-3]DGlcpNAcb1-3DGalpNAcb1-OH
421b	LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpNAcb1-OH
422b	DGalpa1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-3DGalpNAcb1-OH
423b	DGalpNAca1-3[LFucpa1-2]DGalpb1-3DGlcpNAcb1-3DGalpNAcb1-OH
424b	DGalpa1-3DGalpb1-3DGlcpNAcb1-3DGalpNAcb1-OH
428b	LFucpa1-2DGalpb1-3DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
429b	DGalpb1-4DGlcpNAcb1-3DGalpb1-4[LFucpa1-3DGlcpNAcb1-6]DGalpb1-4DGlcpb1-OH
430b	DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
431b	DGlcpNAcb1-4[DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
432b	DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-6[DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
433b	DGlcpNAcb1-4[DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGlcpNAcb1-6[DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
434b	DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-2]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
435b	DGalpb1-4DGlcpNAcb1-4[DGalpb1-4DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
436b	DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-6[DGalpb1-4DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
437b	DGalpb1-4DGlcpNAcb1-4[DGalpb1-4DGlcpNAcb1-2]DManpa1-3[DGlcpNAcb1-4][DGalpb1-4DGlcpNAcb1-6[DGalpb1-4DGlcpNAcb1-2]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-OH
438b	DGalpa1-3DGalpb1-4DGlcpb1-OH
444b	DGalp[6S]b1-3DGlcpNAcb1-OH
447b	DGalpb1-4DGlcpNAcb1-3[DGalpb1-4DGlcpNAcb1-6]DGalpNAcb1-OH
448b	DGalpb1-4DGlcpNAcb1-6DGalpNAcb1-OH
449b	DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6DGalpNAcb1-OH
451b	LFucpa1-2DGalpb1-4DGlcpNAcb1-3[LFucpa1-2DGalpb1-4DGlcpNAcb1-6]DGalpNAcb1-OH
452b	DGalpa1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-3[DGalpa1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-6]DGalpNAcb1-OH
453b	DGalpNAca1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-3[DGalpNAca1-3LFucpa1-2DGalpb1-4DGlcpNAcb1-6]DGalpNAcb1-OH
458b	DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-6[LFucpa1-2DGalpb1-3DGlcpNAcb1-3]DGalpb1-4DGlcpb1-OH
